player_id,Name,Sex,Team,NOC,Year,Season,City,Sport,Event,Medal
227881,Bowen Stassforth,M,United States,USA,1952,Summer,Helsinki,Swimming,Swimming Men's 200 metres Breaststroke,Silver
228680,William Steinkraus,M,United States,USA,1952,Summer,Helsinki,Equestrianism,"Equestrianism Men's Jumping, Individual",No medal
228681,William Steinkraus,M,United States,USA,1952,Summer,Helsinki,Equestrianism,"Equestrianism Men's Jumping, Team",Bronze
228924,Marie (-wehmann),F,United States,USA,1952,Summer,Helsinki,Swimming,Swimming Women's 100 metres Freestyle,No medal
228925,Marie (-wehmann),F,United States,USA,1952,Summer,Helsinki,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
229180,Edward Jr.,M,United States,USA,1952,Summer,Helsinki,Rowing,Rowing Men's Coxed Eights,Gold
229981,Curtis Stone,M,United States,USA,1952,Summer,Helsinki,Athletics,"Athletics Men's 5,000 metres",No medal
229982,Curtis Stone,M,United States,USA,1952,Summer,Helsinki,Athletics,"Athletics Men's 10,000 metres",No medal
230168,Robert Stout,M,United States,USA,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Individual All-Around,No medal
230169,Robert Stout,M,United States,USA,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Team All-Around,No medal
230170,Robert Stout,M,United States,USA,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Floor Exercise,No medal
230171,Robert Stout,M,United States,USA,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Horse Vault,No medal
230172,Robert Stout,M,United States,USA,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Parallel Bars,No medal
230173,Robert Stout,M,United States,USA,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Horizontal Bar,No medal
230174,Robert Stout,M,United States,USA,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Rings,No medal
230175,Robert Stout,M,United States,USA,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Pommelled Horse,No medal
230183,Juno (-cox),F,United States,USA,1952,Summer,Helsinki,Diving,Diving Women's Platform,Bronze
230510,James Strauch,M,United States,USA,1952,Summer,Helsinki,Fencing,"Fencing Men's epee, Team",No medal
232550,Lawrence Surock,M,United States,USA,1952,Summer,Helsinki,Football,Football Men's Football,No medal
233440,Emmett Swanson,M,United States,USA,1952,Summer,Helsinki,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",No medal
233441,Emmett Swanson,M,United States,USA,1952,Summer,Helsinki,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",No medal
233442,Emmett Swanson,M,United States,USA,1952,Summer,Helsinki,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",No medal
237100,Jack Taylor,M,United States,USA,1952,Summer,Helsinki,Swimming,Swimming Men's 100 metres Backstroke,Bronze
241755,Ruth (lehle-),F,United States,USA,1952,Summer,Helsinki,Gymnastics,Gymnastics Women's Individual All-Around,No medal
241756,Ruth (lehle-),F,United States,USA,1952,Summer,Helsinki,Gymnastics,Gymnastics Women's Team All-Around,No medal
241757,Ruth (lehle-),F,United States,USA,1952,Summer,Helsinki,Gymnastics,Gymnastics Women's Team Portable Apparatus,No medal
241758,Ruth (lehle-),F,United States,USA,1952,Summer,Helsinki,Gymnastics,Gymnastics Women's Floor Exercise,No medal
241759,Ruth (lehle-),F,United States,USA,1952,Summer,Helsinki,Gymnastics,Gymnastics Women's Horse Vault,No medal
241760,Ruth (lehle-),F,United States,USA,1952,Summer,Helsinki,Gymnastics,Gymnastics Women's Uneven Bars,No medal
241761,Ruth (lehle-),F,United States,USA,1952,Summer,Helsinki,Gymnastics,Gymnastics Women's Balance Beam,No medal
243326,Alessandro Treves,M,United States,USA,1952,Summer,Helsinki,Fencing,"Fencing Men's Sabre, Team",No medal
243786,Guy Troy,M,United States,USA,1952,Summer,Helsinki,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal
243787,Guy Troy,M,United States,USA,1952,Summer,Helsinki,Modern Pentathlon,Modern Pentathlon Men's Team,No medal
246091,Alvin Jr.,M,United States,USA,1952,Summer,Helsinki,Rowing,Rowing Men's Coxed Fours,Bronze
250777,Edward Vebell,M,United States,USA,1952,Summer,Helsinki,Fencing,"Fencing Men's epee, Individual",No medal
250778,Edward Vebell,M,United States,USA,1952,Summer,Helsinki,Fencing,"Fencing Men's epee, Team",No medal
255592,Richard Wahlstrom,M,United States,USA,1952,Summer,Helsinki,Rowing,Rowing Men's Coxed Fours,Bronze
257763,Ellsworth Webb,M,United States,USA,1952,Summer,Helsinki,Boxing,Boxing Men's Light-Middleweight,No medal
258345,Adolf Weinacker,M,United States,USA,1952,Summer,Helsinki,Athletics,Athletics Men's 50 kilometres Walk,No medal
258777,James Welsh,M,United States,USA,1952,Summer,Helsinki,Rowing,Rowing Men's Coxless Fours,No medal
259792,Malvin Whitfield,M,United States,USA,1952,Summer,Helsinki,Athletics,Athletics Men's 400 metres,No medal
259793,Malvin Whitfield,M,United States,USA,1952,Summer,Helsinki,Athletics,Athletics Men's 800 metres,Gold
259794,Malvin Whitfield,M,United States,USA,1952,Summer,Helsinki,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
260321,Kenneth Wiesner,M,United States,USA,1952,Summer,Helsinki,Athletics,Athletics Men's High Jump,Silver
260983,Howard Williams,M,United States,USA,1952,Summer,Helsinki,Basketball,Basketball Men's Basketball,Gold
261634,Frederick Wilt,M,United States,USA,1952,Summer,Helsinki,Athletics,"Athletics Men's 10,000 metres",No medal
262136,Henry Wittenberg,M,United States,USA,1952,Summer,Helsinki,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Silver
262254,John Wofford,M,United States,USA,1952,Summer,Helsinki,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",No medal
262255,John Wofford,M,United States,USA,1952,Summer,Helsinki,Equestrianism,"Equestrianism Men's Three-Day Event, Team",Bronze
262483,Wallace Jr.,M,United States,USA,1952,Summer,Helsinki,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
262499,Albert Wolff,M,United States,USA,1952,Summer,Helsinki,Fencing,"Fencing Men's epee, Team",No medal
262955,William Woolsey,M,United States,USA,1952,Summer,Helsinki,Swimming,"Swimming Men's 1,500 metres Freestyle",No medal
262956,William Woolsey,M,United States,USA,1952,Summer,Helsinki,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
263033,George Worth,M,United States,USA,1952,Summer,Helsinki,Fencing,"Fencing Men's Sabre, Individual",No medal
263034,George Worth,M,United States,USA,1952,Summer,Helsinki,Fencing,"Fencing Men's Sabre, Team",No medal
265870,Dewey Yoder,M,United States,USA,1952,Summer,Helsinki,Athletics,Athletics Men's 400 metres Hurdles,No medal
266061,Janice-Lee York-romary,F,United States,USA,1952,Summer,Helsinki,Fencing,"Fencing Women's Foil, Individual",No medal
266222,Cyrus Jr.,M,United States,USA,1952,Summer,Helsinki,Athletics,Athletics Men's Javelin Throw,Gold
5002,Lee Allen,M,United States,USA,1956,Summer,Melbourne,Wrestling,"Wrestling Men's Bantamweight, Freestyle",No medal
6863,Paul Anderson,M,United States,USA,1956,Summer,Melbourne,Weightlifting,Weightlifting Men's Heavyweight,Gold
6898,Karen Anderson-oldham,F,United States,USA,1956,Summer,Melbourne,Athletics,Athletics Women's Javelin Throw,No medal
7246,William Andre,M,United States,USA,1956,Summer,Melbourne,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal
7247,William Andre,M,United States,USA,1956,Summer,Melbourne,Modern Pentathlon,Modern Pentathlon Men's Team,Silver
10130,Horace Iii,M,United States,USA,1956,Summer,Melbourne,Athletics,"Athletics Men's 3,000 metres Steeplechase",No medal
11286,Albert Axelrod,M,United States,USA,1956,Summer,Melbourne,Fencing,"Fencing Men's Foil, Individual",No medal
11287,Albert Axelrod,M,United States,USA,1956,Summer,Melbourne,Fencing,"Fencing Men's Foil, Team",No medal
11484,Arthur Jr.,M,United States,USA,1956,Summer,Melbourne,Rowing,Rowing Men's Coxed Pairs,Gold
12940,Walter Baker,M,United States,USA,1956,Summer,Melbourne,Athletics,Athletics Men's 100 metres,Silver
12941,Walter Baker,M,United States,USA,1956,Summer,Melbourne,Athletics,Athletics Men's 200 metres,Bronze
12942,Walter Baker,M,United States,USA,1956,Summer,Melbourne,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
14038,Kenneth Bantum,M,United States,USA,1956,Summer,Melbourne,Athletics,Athletics Men's Shot Put,No medal
16951,John Jr.,M,United States,USA,1956,Summer,Melbourne,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",No medal
17201,Joseph Becker,M,United States,USA,1956,Summer,Melbourne,Cycling,"Cycling Men's Road Race, Individual",No medal
17202,Joseph Becker,M,United States,USA,1956,Summer,Melbourne,Cycling,"Cycling Men's Road Race, Team",No medal
17292,William Becklean,M,United States,USA,1956,Summer,Melbourne,Rowing,Rowing Men's Coxed Eights,Gold
17320,Richard Beckner,M,United States,USA,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Individual All-Around,No medal
17321,Richard Beckner,M,United States,USA,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Team All-Around,No medal
17322,Richard Beckner,M,United States,USA,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Floor Exercise,No medal
17323,Richard Beckner,M,United States,USA,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Horse Vault,No medal
17324,Richard Beckner,M,United States,USA,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Parallel Bars,No medal
17325,Richard Beckner,M,United States,USA,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Horizontal Bar,No medal
17326,Richard Beckner,M,United States,USA,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Rings,No medal
17327,Richard Beckner,M,United States,USA,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Pommelled Horse,No medal
17336,John Beckner,M,United States,USA,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Individual All-Around,No medal
17337,John Beckner,M,United States,USA,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Team All-Around,No medal
17338,John Beckner,M,United States,USA,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Floor Exercise,No medal
17339,John Beckner,M,United States,USA,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Horse Vault,No medal
17340,John Beckner,M,United States,USA,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Parallel Bars,No medal
17341,John Beckner,M,United States,USA,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Horizontal Bar,No medal
17342,John Beckner,M,United States,USA,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Rings,No medal
17343,John Beckner,M,United States,USA,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Pommelled Horse,No medal
17522,Donald Beer,M,United States,USA,1956,Summer,Melbourne,Rowing,Rowing Men's Coxed Eights,Gold
18125,Allen Bell,M,United States,USA,1956,Summer,Melbourne,Cycling,"Cycling Men's 1,000 metres Time Trial",No medal
18126,Allen Bell,M,United States,USA,1956,Summer,Melbourne,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal
18159,Gregory Bell,M,United States,USA,1956,Summer,Melbourne,Athletics,Athletics Men's Long Jump,Gold
19176,Huelet Benner,M,United States,USA,1956,Summer,Melbourne,Shooting,"Shooting Men's Free Pistol, 50 metres",No medal
19208,John Bennett,M,United States,USA,1956,Summer,Melbourne,Athletics,Athletics Men's Long Jump,Silver
19829,Isaac Berger,M,United States,USA,1956,Summer,Melbourne,Weightlifting,Weightlifting Men's Featherweight,Gold
22790,Edgar Iv,M,United States,USA,1956,Summer,Melbourne,Hockey,Hockey Men's Hockey,No medal
22934,Peter Blair,M,United States,USA,1956,Summer,Melbourne,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Bronze
25772,Robert Borg,M,United States,USA,1956,Summer,Stockholm,Equestrianism,"Equestrianism Mixed Dressage, Individual",No medal
27222,Richard Boushka,M,United States,USA,1956,Summer,Melbourne,Basketball,Basketball Men's Basketball,Gold
27431,Donald Bowden,M,United States,USA,1956,Summer,Melbourne,Athletics,"Athletics Men's 1,500 metres",No medal
27621,James Boyd,M,United States,USA,1956,Summer,Melbourne,Boxing,Boxing Men's Light-Heavyweight,Gold
28688,George Breen,M,United States,USA,1956,Summer,Melbourne,Swimming,Swimming Men's 400 metres Freestyle,Bronze
28689,George Breen,M,United States,USA,1956,Summer,Melbourne,Swimming,"Swimming Men's 1,500 metres Freestyle",Bronze
28690,George Breen,M,United States,USA,1956,Summer,Melbourne,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
29026,Elizabeth (mullen-),F,United States,USA,1956,Summer,Melbourne,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
30050,Earlene (dennis-),F,United States,USA,1956,Summer,Melbourne,Athletics,Athletics Women's Shot Put,No medal
30051,Earlene (dennis-),F,United States,USA,1956,Summer,Melbourne,Athletics,Athletics Women's Discus Throw,No medal
31706,Daniel Bukantz,M,United States,USA,1956,Summer,Melbourne,Fencing,"Fencing Men's Foil, Team",No medal
32601,Jonathan Burton,M,United States,USA,1956,Summer,Stockholm,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",No medal
32602,Jonathan Burton,M,United States,USA,1956,Summer,Stockholm,Equestrianism,"Equestrianism Men's Three-Day Event, Team",No medal
33118,George Byers,M,United States,USA,1956,Summer,Melbourne,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",No medal
33560,Carl Cain,M,United States,USA,1956,Summer,Melbourne,Basketball,Basketball Men's Basketball,Gold
33838,Lee Calhoun,M,United States,USA,1956,Summer,Melbourne,Athletics,Athletics Men's 110 metres Hurdles,Gold
34418,Milton Campbell,M,United States,USA,1956,Summer,Melbourne,Athletics,Athletics Men's Decathlon,Gold
35359,Ronald Cardwell,M,United States,USA,1956,Summer,Melbourne,Rowing,Rowing Men's Coxed Fours,No medal
38588,Francis Chapot,M,United States,USA,1956,Summer,Stockholm,Equestrianism,"Equestrianism Mixed Jumping, Individual",No medal
38589,Francis Chapot,M,United States,USA,1956,Summer,Stockholm,Equestrianism,"Equestrianism Mixed Jumping, Team",No medal
38724,Thomas Jr.,M,United States,USA,1956,Summer,Melbourne,Rowing,Rowing Men's Coxed Eights,Gold
42724,Henry Clifford,M,United States,USA,1956,Summer,Melbourne,Hockey,Hockey Men's Hockey,No medal
42789,Robert Clotworthy,M,United States,USA,1956,Summer,Melbourne,Diving,Diving Men's Springboard,Gold
43168,Abram Cohen,M,United States,USA,1956,Summer,Melbourne,Fencing,"Fencing Men's epee, Team",No medal
43169,Abram Cohen,M,United States,USA,1956,Summer,Melbourne,Fencing,"Fencing Men's Sabre, Team",No medal
43226,Norman Cohn-armitage,M,United States,USA,1956,Summer,Melbourne,Fencing,"Fencing Men's Sabre, Team",No medal
43364,Philip Coleman,M,United States,USA,1956,Summer,Melbourne,Athletics,"Athletics Men's 3,000 metres Steeplechase",No medal
43935,Carin (-vanderbush),F,United States,USA,1956,Summer,Melbourne,Swimming,Swimming Women's 100 metres Backstroke,Silver
44008,Philip Conley,M,United States,USA,1956,Summer,Melbourne,Athletics,Athletics Men's Javelin Throw,No medal
44056,Harold Connolly,M,United States,USA,1956,Summer,Melbourne,Athletics,Athletics Men's Hammer Throw,Gold
44074,Richard Connor,M,United States,USA,1956,Summer,Melbourne,Diving,Diving Men's Platform,Bronze
44184,William Conterio,M,United States,USA,1956,Summer,Melbourne,Football,Football Men's Football,No medal
44378,John Cooke,M,United States,USA,1956,Summer,Melbourne,Rowing,Rowing Men's Coxed Eights,Gold
45048,Richard Cortright,M,United States,USA,1956,Summer,Melbourne,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal
45250,Bernard Jr.,M,United States,USA,1956,Summer,Melbourne,Rowing,Rowing Men's Double Sculls,Silver
45271,Nicholas Costes,M,United States,USA,1956,Summer,Melbourne,Athletics,Athletics Men's Marathon,No medal
45503,Thomas Courtney,M,United States,USA,1956,Summer,Melbourne,Athletics,Athletics Men's 800 metres,Gold
45504,Thomas Courtney,M,United States,USA,1956,Summer,Melbourne,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
47052,Joshua Culbreath,M,United States,USA,1956,Summer,Melbourne,Athletics,Athletics Men's 400 metres Hurdles,Bronze
48937,Isabelle (-holston),F,United States,USA,1956,Summer,Melbourne,Athletics,Athletics Women's 100 metres,No medal
48938,Isabelle (-holston),F,United States,USA,1956,Summer,Melbourne,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
48939,Jack Daniels,M,United States,USA,1956,Summer,Melbourne,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal
48940,Jack Daniels,M,United States,USA,1956,Summer,Melbourne,Modern Pentathlon,Modern Pentathlon Men's Team,Silver
49276,Charles Darling,M,United States,USA,1956,Summer,Melbourne,Basketball,Basketball Men's Basketball,Gold
49294,Constance Darnowski,F,United States,USA,1956,Summer,Melbourne,Athletics,Athletics Women's 80 metres Hurdles,No medal
49830,Glenn Davis,M,United States,USA,1956,Summer,Melbourne,Athletics,Athletics Men's 400 metres Hurdles,Gold
49843,Ira Davis,M,United States,USA,1956,Summer,Melbourne,Athletics,Athletics Men's Triple Jump,No medal
49850,Jack Davis,M,United States,USA,1956,Summer,Melbourne,Athletics,Athletics Men's 110 metres Hurdles,Silver
49948,Muriel Davis-grossfeld,F,United States,USA,1956,Summer,Melbourne,Gymnastics,Gymnastics Women's Individual All-Around,No medal
49949,Muriel Davis-grossfeld,F,United States,USA,1956,Summer,Melbourne,Gymnastics,Gymnastics Women's Team All-Around,No medal
49950,Muriel Davis-grossfeld,F,United States,USA,1956,Summer,Melbourne,Gymnastics,Gymnastics Women's Team Portable Apparatus,No medal
49951,Muriel Davis-grossfeld,F,United States,USA,1956,Summer,Melbourne,Gymnastics,Gymnastics Women's Floor Exercise,No medal
49952,Muriel Davis-grossfeld,F,United States,USA,1956,Summer,Melbourne,Gymnastics,Gymnastics Women's Horse Vault,No medal
49953,Muriel Davis-grossfeld,F,United States,USA,1956,Summer,Melbourne,Gymnastics,Gymnastics Women's Uneven Bars,No medal
49954,Muriel Davis-grossfeld,F,United States,USA,1956,Summer,Melbourne,Gymnastics,Gymnastics Women's Balance Beam,No medal
53135,Richard Delgado,M,United States,USA,1956,Summer,Melbourne,Wrestling,"Wrestling Men's Flyweight, Freestyle",No medal
53316,William Dellinger,M,United States,USA,1956,Summer,Melbourne,Athletics,"Athletics Men's 5,000 metres",No medal
53842,Elliott Denman,M,United States,USA,1956,Summer,Melbourne,Athletics,Athletics Men's 50 kilometres Walk,No medal
54060,Russell Dermond,M,United States,USA,1956,Summer,Melbourne,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",No medal
54383,Paula (-phillips),F,United States,USA,1956,Summer,Melbourne,Athletics,Athletics Women's Shot Put,No medal
56121,Jack Disney,M,United States,USA,1956,Summer,Melbourne,Cycling,Cycling Men's Sprint,No medal
57718,James Dorrian,M,United States,USA,1956,Summer,Melbourne,Football,Football Men's Football,No medal
59416,Frank Duffy,M,United States,USA,1956,Summer,Stockholm,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",No medal
59417,Frank Duffy,M,United States,USA,1956,Summer,Stockholm,Equestrianism,"Equestrianism Men's Three-Day Event, Team",No medal
59639,Charles Dumas,M,United States,USA,1956,Summer,Melbourne,Athletics,Athletics Men's High Jump,Gold
60627,Rex Dyer,M,United States,USA,1956,Summer,Melbourne,Fencing,"Fencing Men's Sabre, Team",No medal
63149,Meredith Ellis,F,United States,USA,1956,Summer,Melbourne,Athletics,Athletics Women's 200 metres,No medal
63663,Svend Engedal,M,United States,USA,1956,Summer,Melbourne,Football,Football Men's Football,No medal
64993,Caldwell Esselstyn,M,United States,USA,1956,Summer,Melbourne,Rowing,Rowing Men's Coxed Eights,Gold
65324,William Evans,M,United States,USA,1956,Summer,Melbourne,Basketball,Basketball Men's Basketball,Gold
65410,Jay Evans,M,United States,USA,1956,Summer,Melbourne,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal
65411,Jay Evans,M,United States,USA,1956,Summer,Melbourne,Wrestling,"Wrestling Men's Lightweight, Freestyle",No medal
65921,Aeriwentha (-starr),F,United States,USA,1956,Summer,Melbourne,Athletics,Athletics Women's 100 metres,No medal
65922,Aeriwentha (-starr),F,United States,USA,1956,Summer,Melbourne,Athletics,Athletics Women's 200 metres,No medal
65923,Aeriwentha (-starr),F,United States,USA,1956,Summer,Melbourne,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
66767,William Farrell,M,United States,USA,1956,Summer,Melbourne,Diving,Diving Men's Platform,No medal
67881,Donald Ferguson,M,United States,USA,1956,Summer,Melbourne,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",No medal
69048,James Fifer,M,United States,USA,1956,Summer,Melbourne,Rowing,Rowing Men's Coxless Pairs,Gold
69467,Conrad Findlay,M,United States,USA,1956,Summer,Melbourne,Rowing,Rowing Men's Coxed Pairs,Gold
69681,William Fischer,M,United States,USA,1956,Summer,Melbourne,Wrestling,"Wrestling Men's Welterweight, Freestyle",No medal
70646,Ann Flynn,F,United States,USA,1956,Summer,Melbourne,Athletics,Athletics Women's High Jump,No medal
71150,Gilbert Ford,M,United States,USA,1956,Summer,Melbourne,Basketball,Basketball Men's Basketball,Gold
71233,John Forman,M,United States,USA,1956,Summer,Melbourne,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",No medal
73393,Robert Frojen,M,United States,USA,1956,Summer,Melbourne,Water Polo,Water Polo Men's Water Polo,No medal
73601,Doris (-brause),F,United States,USA,1956,Summer,Melbourne,Gymnastics,Gymnastics Women's Individual All-Around,No medal
73602,Doris (-brause),F,United States,USA,1956,Summer,Melbourne,Gymnastics,Gymnastics Women's Team All-Around,No medal
73603,Doris (-brause),F,United States,USA,1956,Summer,Melbourne,Gymnastics,Gymnastics Women's Team Portable Apparatus,No medal
73604,Doris (-brause),F,United States,USA,1956,Summer,Melbourne,Gymnastics,Gymnastics Women's Floor Exercise,No medal
73605,Doris (-brause),F,United States,USA,1956,Summer,Melbourne,Gymnastics,Gymnastics Women's Horse Vault,No medal
73606,Doris (-brause),F,United States,USA,1956,Summer,Melbourne,Gymnastics,Gymnastics Women's Uneven Bars,No medal
73607,Doris (-brause),F,United States,USA,1956,Summer,Melbourne,Gymnastics,Gymnastics Women's Balance Beam,No medal
75878,Benjamin Garcia,M,United States,USA,1956,Summer,Melbourne,Athletics,Athletics Men's Javelin Throw,No medal
76365,James Gardiner,M,United States,USA,1956,Summer,Melbourne,Rowing,Rowing Men's Double Sculls,Silver
77029,James Gaughran,M,United States,USA,1956,Summer,Melbourne,Water Polo,Water Polo Men's Water Polo,No medal
77899,James George,M,United States,USA,1956,Summer,Melbourne,Weightlifting,Weightlifting Men's Light-Heavyweight,Bronze
77911,Peter George,M,United States,USA,1956,Summer,Melbourne,Weightlifting,Weightlifting Men's Middleweight,Silver
79329,Barbara (-dudeck),F,United States,USA,1956,Summer,Melbourne,Diving,Diving Women's Springboard,No medal
81034,Harold Goldsmith,M,United States,USA,1956,Summer,Melbourne,Fencing,"Fencing Men's Foil, Individual",No medal
81035,Harold Goldsmith,M,United States,USA,1956,Summer,Melbourne,Fencing,"Fencing Men's Foil, Team",No medal
81049,Ralph Goldstein,M,United States,USA,1956,Summer,Melbourne,Fencing,"Fencing Men's epee, Team",No medal
82137,Judy (-walker),F,United States,USA,1956,Summer,Melbourne,Fencing,"Fencing Women's Foil, Individual",No medal
82274,Fortune Gordien,M,United States,USA,1956,Summer,Melbourne,Athletics,Athletics Men's Discus Throw,Silver
83707,Susan (-mcgreivy),F,United States,USA,1956,Summer,Melbourne,Swimming,Swimming Women's 400 metres Freestyle,No medal
84657,Charles Grimes,M,United States,USA,1956,Summer,Melbourne,Rowing,Rowing Men's Coxed Eights,Gold
85143,Abraham Grossfeld,M,United States,USA,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Individual All-Around,No medal
85144,Abraham Grossfeld,M,United States,USA,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Team All-Around,No medal
85145,Abraham Grossfeld,M,United States,USA,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Floor Exercise,No medal
85146,Abraham Grossfeld,M,United States,USA,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Horse Vault,No medal
85147,Abraham Grossfeld,M,United States,USA,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Parallel Bars,No medal
85148,Abraham Grossfeld,M,United States,USA,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Horizontal Bar,No medal
85149,Abraham Grossfeld,M,United States,USA,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Rings,No medal
85150,Abraham Grossfeld,M,United States,USA,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Pommelled Horse,No medal
87153,Robert Gutowski,M,United States,USA,1956,Summer,Melbourne,Athletics,Athletics Men's Pole Vault,Silver
87731,John Haas,M,United States,USA,1956,Summer,Melbourne,Canoeing,"Canoeing Men's Canadian Doubles, 10,000 metres",No medal
88299,Kenneth Hahn,M,United States,USA,1956,Summer,Melbourne,Water Polo,Water Polo Men's Water Polo,No medal
88671,Burdette Haldorson,M,United States,USA,1956,Summer,Melbourne,Basketball,Basketball Men's Basketball,Gold
88732,Albert Hall,M,United States,USA,1956,Summer,Melbourne,Athletics,Athletics Men's Hammer Throw,No medal
89982,Richard Hanley,M,United States,USA,1956,Summer,Melbourne,Swimming,Swimming Men's 100 metres Freestyle,No medal
89983,Richard Hanley,M,United States,USA,1956,Summer,Melbourne,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
91012,Donald Harper,M,United States,USA,1956,Summer,Melbourne,Diving,Diving Men's Springboard,Silver
91124,Stanley Jr.,M,United States,USA,1956,Summer,Melbourne,Hockey,Hockey Men's Hockey,No medal
91236,Richard Hart,M,United States,USA,1956,Summer,Melbourne,Athletics,"Athletics Men's 10,000 metres",No medal
92257,Frank Havens,M,United States,USA,1956,Summer,Melbourne,Canoeing,"Canoeing Men's Canadian Singles, 10,000 metres",No medal
92845,Duvall Hecht,M,United States,USA,1956,Summer,Melbourne,Rowing,Rowing Men's Coxless Pairs,Gold
95507,James Hewson,M,United States,USA,1956,Summer,Melbourne,Athletics,Athletics Men's 20 kilometres Walk,No medal
96822,Daniel Hodge,M,United States,USA,1956,Summer,Melbourne,Wrestling,"Wrestling Men's Middleweight, Freestyle",Silver
97351,Kinmont Hoitsma,M,United States,USA,1956,Summer,Melbourne,Fencing,"Fencing Men's epee, Individual",No medal
97352,Kinmont Hoitsma,M,United States,USA,1956,Summer,Melbourne,Fencing,"Fencing Men's epee, Team",No medal
97947,Jay Holt,M,United States,USA,1956,Summer,Melbourne,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",No medal
98718,Robert Horn,M,United States,USA,1956,Summer,Melbourne,Water Polo,Water Polo Men's Water Polo,No medal
99266,William Hougland,M,United States,USA,1956,Summer,Melbourne,Basketball,Basketball Men's Basketball,Gold
99318,Edward Jr.,M,United States,USA,1956,Summer,Melbourne,Canoeing,"Canoeing Men's Kayak Doubles, 10,000 metres",No medal
99471,Judith (hult-),F,United States,USA,1956,Summer,Melbourne,Gymnastics,Gymnastics Women's Individual All-Around,No medal
99472,Judith (hult-),F,United States,USA,1956,Summer,Melbourne,Gymnastics,Gymnastics Women's Team All-Around,No medal
99473,Judith (hult-),F,United States,USA,1956,Summer,Melbourne,Gymnastics,Gymnastics Women's Team Portable Apparatus,No medal
99474,Judith (hult-),F,United States,USA,1956,Summer,Melbourne,Gymnastics,Gymnastics Women's Floor Exercise,No medal
